2024-01-02,19:28:25,M003,OFF
2024-01-02,19:28:55,D001,OFF
2024-01-02,19:29:00,M003,ON
2024-01-02,19:29:23,M003,OFF
2024-01-02,19:30:00,D001,ON
2024-01-02,19:30:51,D001,OFF
2024-01-02,19:31:00,M002,ON
2024-01-02,19:31:00,D001,ON
2024-01-02,19:31:26,D001,OFF
2024-01-02,19:31:35,M002,OFF
2024-01-02,19:32:00,M001,ON
2024-01-02,19:32:00,M002,ON
2024-01-02,19:32:00,D001,ON
2024-01-02,19:32:06,M001,OFF
2024-01-02,19:32:14,M002,OFF
2024-01-02,19:32:33,D001,OFF
2024-01-02,19:33:00,M003,ON
2024-01-02,19:33:50,M003,OFF
2024-01-02,19:34:00,M001,ON
2024-01-02,19:34:58,M001,OFF
2024-01-02,19:35:00,M002,ON
2024-01-02,19:35:00,M003,ON
2024-01-02,19:35:49,M002,OFF
2024-01-02,19:35:57,M003,OFF
2024-01-02,19:37:00,M002,ON
2024-01-02,19:37:56,M002,OFF
2024-01-02,19:38:00,D001,ON
2024-01-02,19:38:50,D001,OFF
2024-01-02,19:39:00,M001,ON
2024-01-02,19:39:57,M001,OFF
2024-01-02,19:41:00,M003,ON
2024-01-02,19:41:32,M003,OFF
2024-01-02,19:42:00,D001,ON
2024-01-02,19:42:59,D001,OFF
2024-01-02,19:43:00,D001,ON
2024-01-02,19:43:10,D001,OFF
2024-01-02,19:45:00,M002,ON
2024-01-02,19:45:00,I002,OFF
2024-01-02,19:45:10,M002,OFF
2024-01-02,19:46:00,M002,ON
2024-01-02,19:46:00,I002,ON
2024-01-02,19:46:17,M002,OFF
2024-01-02,19:48:00,D001,ON
2024-01-02,19:48:28,D001,OFF
2024-01-02,19:49:00,M003,ON
2024-01-02,19:49:59,M003,OFF
2024-01-02,19:51:00,M001,ON
2024-01-02,19:51:00,M003,ON
2024-01-02,19:51:05,M003,OFF
2024-01-02,19:51:28,M001,OFF
2024-01-02,19:52:00,M001,ON
2024-01-02,19:52:00,D001,ON
2024-01-02,19:52:24,M001,OFF
2024-01-02,19:52:38,D001,OFF
2024-01-02,19:56:00,M003,ON
2024-01-02,19:56:25,M003,OFF
2024-01-02,19:59:00,M002,ON
2024-01-02,19:59:00,M003,ON
2024-01-02,19:59:11,M003,OFF
2024-01-02,19:59:16,M002,OFF
2024-01-02,20:00:00,M002,ON
2024-01-02,20:00:12,M002,OFF
2024-01-02,20:01:00,M003,ON
2024-01-02,20:01:43,M003,OFF
2024-01-02,20:02:00,M002,ON
2024-01-02,20:02:06,M002,OFF
2024-01-02,20:03:00,M002,ON
2024-01-02,20:03:11,M002,OFF
2024-01-02,20:04:00,D001,ON
2024-01-02,20:04:12,D001,OFF
2024-01-02,20:06:00,M001,ON
2024-01-02,20:06:08,M001,OFF
2024-01-02,20:09:00,M002,ON
2024-01-02,20:09:00,D001,ON
2024-01-02,20:09:32,M002,OFF
2024-01-02,20:09:35,D001,OFF
2024-01-02,20:12:00,M001,ON
2024-01-02,20:12:00,M002,ON
2024-01-02,20:12:20,M002,OFF
2024-01-02,20:12:53,M001,OFF
2024-01-02,20:14:00,M002,ON
2024-01-02,20:14:00,D001,ON
2024-01-02,20:14:31,D001,OFF
2024-01-02,20:14:42,M002,OFF
2024-01-02,20:15:00,M001,ON
2024-01-02,20:15:00,M002,ON
2024-01-02,20:15:36,M002,OFF
2024-01-02,20:15:49,M001,OFF
2024-01-02,20:16:00,D001,ON
2024-01-02,20:16:50,D001,OFF
2024-01-02,20:18:00,M002,ON
2024-01-02,20:18:59,M002,OFF
2024-01-02,20:19:00,M001,ON
2024-01-02,20:19:00,D001,ON
2024-01-02,20:19:16,D001,OFF
2024-01-02,20:19:43,M001,OFF
2024-01-02,20:20:00,M001,ON
2024-01-02,20:20:00,D001,ON
2024-01-02,20:20:32,D001,OFF
2024-01-02,20:20:58,M001,OFF
2024-01-02,20:21:00,M001,ON
2024-01-02,20:21:00,D001,ON
2024-01-02,20:21:39,M001,OFF
2024-01-02,20:21:40,D001,OFF
2024-01-02,20:22:00,M001,ON
2024-01-02,20:22:00,M003,ON
2024-01-02,20:22:00,I002,OFF
2024-01-02,20:22:09,M003,OFF
2024-01-02,20:22:56,M001,OFF
2024-01-02,20:23:00,M003,ON
2024-01-02,20:23:22,M003,OFF
2024-01-02,20:24:00,D001,ON
2024-01-02,20:24:44,D001,OFF
2024-01-02,20:25:00,M002,ON
2024-01-02,20:25:26,M002,OFF
2024-01-02,20:26:00,M001,ON
2024-01-02,20:26:00,M003,ON
2024-01-02,20:26:00,I001,OFF
2024-01-02,20:26:15,M003,OFF
2024-01-02,20:26:51,M001,OFF
2024-01-02,20:27:00,M003,ON
2024-01-02,20:27:57,M003,OFF
2024-01-02,20:29:00,M003,ON
2024-01-02,20:29:36,M003,OFF
2024-01-02,20:30:00,M001,ON
2024-01-02,20:30:00,M002,ON
2024-01-02,20:30:00,M003,ON
2024-01-02,20:30:00,D001,ON
2024-01-02,20:30:07,M002,OFF
2024-01-02,20:30:13,M003,OFF
2024-01-02,20:30:43,M001,OFF
2024-01-02,20:30:49,D001,OFF
2024-01-02,20:31:00,M002,ON
2024-01-02,20:31:35,M002,OFF
2024-01-02,20:34:00,M003,ON
2024-01-02,20:34:53,M003,OFF
2024-01-02,20:35:00,M001,ON
2024-01-02,20:35:00,D001,ON
2024-01-02,20:35:30,D001,OFF
2024-01-02,20:35:39,M001,OFF
2024-01-02,20:36:00,D001,ON
2024-01-02,20:36:45,D001,OFF
2024-01-02,20:39:00,D001,ON
2024-01-02,20:39:42,D001,OFF
2024-01-02,20:40:00,M003,ON
2024-01-02,20:40:00,D001,ON
2024-01-02,20:40:48,M003,OFF
2024-01-02,20:40:48,D001,OFF
2024-01-02,20:41:00,M001,ON
2024-01-02,20:41:00,M002,ON
2024-01-02,20:41:48,M001,OFF
2024-01-02,20:41:55,M002,OFF
2024-01-02,20:42:00,M003,ON
2024-01-02,20:42:40,M003,OFF
2024-01-02,20:43:00,M001,ON
2024-01-02,20:43:33,M001,OFF
2024-01-02,20:44:00,M003,ON
2024-01-02,20:44:13,M003,OFF
2024-01-02,20:45:00,M001,ON
2024-01-02,20:45:00,M003,ON
2024-01-02,20:45:31,M001,OFF
2024-01-02,20:45:53,M003,OFF
2024-01-02,20:48:00,M001,ON
2024-01-02,20:48:00,D001,ON
2024-01-02,20:48:17,M001,OFF
2024-01-02,20:48:57,D001,OFF
2024-01-02,20:51:00,M002,ON
2024-01-02,20:51:00,D001,ON
2024-01-02,20:51:42,D001,OFF
2024-01-02,20:51:46,M002,OFF
2024-01-02,20:52:00,M002,ON
2024-01-02,20:52:24,M002,OFF
2024-01-02,20:53:00,M001,ON
2024-01-02,20:53:00,D001,ON
2024-01-02,20:53:05,D001,OFF
2024-01-02,20:53:32,M001,OFF
2024-01-02,20:54:00,M002,ON
2024-01-02,20:54:00,D001,ON
2024-01-02,20:54:13,M002,OFF
2024-01-02,20:54:27,D001,OFF
2024-01-02,20:56:00,D001,ON
2024-01-02,20:56:40,D001,OFF
2024-01-02,20:57:00,M003,ON
2024-01-02,20:57:33,M003,OFF
2024-01-02,21:00:00,M001,ON
2024-01-02,21:00:00,D001,ON
2024-01-02,21:00:14,D001,OFF
2024-01-02,21:00:41,M001,OFF
2024-01-02,21:05:00,D001,ON
2024-01-02,21:05:46,D001,OFF
2024-01-02,21:09:00,M003,ON
2024-01-02,21:09:46,M003,OFF
2024-01-02,21:12:00,D001,ON
2024-01-02,21:12:38,D001,OFF
2024-01-02,21:15:00,M003,ON
2024-01-02,21:15:22,M003,OFF
2024-01-02,21:23:00,D001,ON
2024-01-02,21:23:11,D001,OFF
2024-01-02,21:28:00,M001,ON
2024-01-02,21:28:14,M001,OFF
2024-01-02,21:31:00,M002,ON
2024-01-02,21:31:57,M002,OFF
2024-01-02,21:32:00,M002,ON
2024-01-02,21:32:27,M002,OFF
2024-01-02,21:40:00,D001,ON
2024-01-02,21:40:07,D001,OFF
2024-01-02,21:46:00,M003,ON
2024-01-02,21:46:52,M003,OFF
2024-01-02,21:58:00,M002,ON
2024-01-02,21:58:29,M002,OFF
2024-01-02,22:08:00,M002,ON
2024-01-02,22:08:16,M002,OFF
2024-01-02,22:12:00,D001,ON
2024-01-02,22:12:17,D001,OFF
2024-01-02,22:13:00,M002,ON
2024-01-02,22:13:12,M002,OFF
2024-01-02,22:14:00,D001,ON
2024-01-02,22:14:30,D001,OFF
2024-01-02,22:15:00,M002,ON
2024-01-02,22:15:05,M002,OFF
2024-01-02,22:21:00,M002,ON
2024-01-02,22:21:54,M002,OFF
2024-01-02,22:23:00,D001,ON
2024-01-02,22:23:23,D001,OFF
2024-01-02,22:25:00,M001,ON
2024-01-02,22:25:00,I002,ON
2024-01-02,22:25:50,M001,OFF
2024-01-02,22:33:00,M002,ON
2024-01-02,22:33:00,D001,ON
2024-01-02,22:33:17,M002,OFF
2024-01-02,22:33:36,D001,OFF
2024-01-02,22:36:00,M002,ON
2024-01-02,22:36:39,M002,OFF
2024-01-02,22:38:00,D001,ON
2024-01-02,22:38:18,D001,OFF
2024-01-02,22:42:00,D001,ON
2024-01-02,22:42:47,D001,OFF
2024-01-02,22:48:00,M001,ON
2024-01-02,22:48:57,M001,OFF
2024-01-02,22:53:00,M003,ON
2024-01-02,22:53:21,M003,OFF
2024-01-02,23:00:00,M001,ON
2024-01-02,23:00:25,M001,OFF
2024-01-02,23:03:00,M002,ON
2024-01-02,23:03:28,M002,OFF
2024-01-02,23:08:00,D001,ON
2024-01-02,23:08:38,D001,OFF
2024-01-02,23:22:00,M001,ON
2024-01-02,23:22:12,M001,OFF
2024-01-02,23:33:00,M002,ON
2024-01-02,23:33:58,M002,OFF
2024-01-02,23:46:00,M001,ON
2024-01-02,23:46:36,M001,OFF
2024-01-02,23:50:00,M002,ON
2024-01-02,23:50:30,M002,OFF
2024-01-02,23:53:00,I001,ON
2024-01-02,23:57:00,M003,ON
2024-01-02,23:57:10,M003,OFF
2024-01-03,00:03:00,M003,ON
2024-01-03,00:03:39,M003,OFF
2024-01-03,00:11:00,M003,ON
2024-01-03,00:11:51,M003,OFF
2024-01-03,00:18:00,I001,OFF
2024-01-03,00:23:00,M001,ON
2024-01-03,00:23:16,M001,OFF
2024-01-03,00:40:00,M003,ON
2024-01-03,00:40:36,M003,OFF
2024-01-03,00:42:00,M001,ON
2024-01-03,00:42:58,M001,OFF
2024-01-03,00:47:00,D001,ON
2024-01-03,00:47:07,D001,OFF
2024-01-03,00:50:00,D001,ON
2024-01-03,00:50:13,D001,OFF
2024-01-03,00:52:00,M003,ON
2024-01-03,00:52:31,M003,OFF
2024-01-03,01:00:00,M003,ON
2024-01-03,01:00:29,M003,OFF
2024-01-03,01:05:00,M001,ON
2024-01-03,01:05:00,M003,ON
2024-01-03,01:05:13,M001,OFF
2024-01-03,01:05:58,M003,OFF
2024-01-03,01:11:00,M003,ON
2024-01-03,01:11:27,M003,OFF
2024-01-03,01:13:00,M003,ON
2024-01-03,01:13:06,M003,OFF
2024-01-03,01:14:00,M003,ON
2024-01-03,01:14:23,M003,OFF
2024-01-03,01:22:00,M001,ON
2024-01-03,01:22:34,M001,OFF
2024-01-03,01:40:00,M001,ON
2024-01-03,01:40:06,M001,OFF
2024-01-03,01:45:00,D001,ON
2024-01-03,01:45:58,D001,OFF
2024-01-03,01:54:00,M003,ON
2024-01-03,01:54:22,M003,OFF
2024-01-03,01:55:00,M002,ON
2024-01-03,01:55:37,M002,OFF
2024-01-03,01:57:00,M001,ON
2024-01-03,01:57:11,M001,OFF
2024-01-03,02:05:00,M001,ON
2024-01-03,02:05:53,M001,OFF
2024-01-03,02:13:00,I002,OFF
2024-01-03,02:18:00,M002,ON
2024-01-03,02:18:30,M002,OFF
2024-01-03,02:22:00,M003,ON
2024-01-03,02:22:45,M003,OFF
2024-01-03,02:36:00,M003,ON
2024-01-03,02:36:43,M003,OFF
2024-01-03,02:44:00,M001,ON
2024-01-03,02:44:44,M001,OFF
2024-01-03,02:50:00,D001,ON
2024-01-03,02:50:35,D001,OFF
2024-01-03,02:54:00,D001,ON
2024-01-03,02:54:00,I001,ON
2024-01-03,02:54:42,D001,OFF
2024-01-03,02:57:00,D001,ON
2024-01-03,02:57:38,D001,OFF
2024-01-03,03:02:00,M001,ON
2024-01-03,03:02:59,M001,OFF
2024-01-03,03:06:00,M003,ON
2024-01-03,03:06:51,M003,OFF
2024-01-03,03:09:00,I001,OFF
2024-01-03,03:13:00,D001,ON
2024-01-03,03:13:34,D001,OFF
2024-01-03,03:31:00,D001,ON
2024-01-03,03:31:22,D001,OFF
2024-01-03,03:36:00,M002,ON
2024-01-03,03:36:49,M002,OFF
2024-01-03,03:38:00,M001,ON
2024-01-03,03:38:10,M001,OFF
2024-01-03,03:39:00,M003,ON
2024-01-03,03:39:34,M003,OFF
2024-01-03,03:45:00,M002,ON
2024-01-03,03:45:49,M002,OFF
2024-01-03,03:51:00,M002,ON
2024-01-03,03:51:51,M002,OFF
2024-01-03,03:55:00,M002,ON
2024-01-03,03:55:54,M002,OFF
2024-01-03,04:22:00,D001,ON
2024-01-03,04:22:44,D001,OFF
2024-01-03,04:23:00,D001,ON
2024-01-03,04:23:29,D001,OFF
2024-01-03,04:26:00,M003,ON
2024-01-03,04:26:31,M003,OFF
2024-01-03,04:29:00,M001,ON
2024-01-03,04:29:00,M003,ON
2024-01-03,04:29:54,M003,OFF
2024-01-03,04:29:56,M001,OFF
2024-01-03,04:34:00,D001,ON
2024-01-03,04:34:29,D001,OFF
2024-01-03,04:40:00,M001,ON
2024-01-03,04:40:59,M001,OFF
2024-01-03,04:43:00,M003,ON
2024-01-03,04:43:42,M003,OFF
2024-01-03,04:44:00,M001,ON
2024-01-03,04:44:41,M001,OFF
2024-01-03,04:52:00,M001,ON
2024-01-03,04:52:36,M001,OFF
2024-01-03,04:54:00,M002,ON
2024-01-03,04:54:08,M002,OFF
2024-01-03,04:57:00,M001,ON
2024-01-03,04:57:21,M001,OFF
2024-01-03,05:00:00,D001,ON
2024-01-03,05:00:45,D001,OFF
2024-01-03,05:04:00,D001,ON
2024-01-03,05:04:31,D001,OFF
2024-01-03,05:22:00,M003,ON
2024-01-03,05:22:13,M003,OFF
2024-01-03,05:28:00,M001,ON
2024-01-03,05:28:21,M001,OFF
2024-01-03,05:29:00,M002,ON
2024-01-03,05:29:56,M002,OFF
2024-01-03,05:36:00,M003,ON
2024-01-03,05:36:56,M003,OFF
2024-01-03,05:44:00,M001,ON
2024-01-03,05:44:42,M001,OFF
2024-01-03,05:45:00,D001,ON
2024-01-03,05:45:19,D001,OFF
2024-01-03,05:51:00,I002,ON
2024-01-03,05:52:00,M001,ON
2024-01-03,05:52:51,M001,OFF
2024-01-03,05:57:00,M001,ON
2024-01-03,05:57:05,M001,OFF
2024-01-03,05:59:00,D001,ON
2024-01-03,05:59:14,D001,OFF
2024-01-03,06:04:00,M001,ON
2024-01-03,06:04:41,M001,OFF
2024-01-03,06:16:00,D001,ON
2024-01-03,06:16:07,D001,OFF
2024-01-03,06:23:00,D001,ON
2024-01-03,06:23:26,D001,OFF
2024-01-03,06:26:00,M003,ON
2024-01-03,06:26:11,M003,OFF
2024-01-03,06:41:00,M001,ON
2024-01-03,06:41:47,M001,OFF
2024-01-03,06:45:00,M003,ON
2024-01-03,06:45:22,M003,OFF
2024-01-03,06:49:00,M002,ON
2024-01-03,06:49:17,M002,OFF
2024-01-03,06:52:00,M002,ON
2024-01-03,06:52:10,M002,OFF
2024-01-03,07:01:00,M001,ON
2024-01-03,07:01:53,M001,OFF
2024-01-03,07:02:00,M002,ON
2024-01-03,07:02:25,M002,OFF
2024-01-03,07:03:00,D001,ON
2024-01-03,07:03:33,D001,OFF
2024-01-03,07:04:00,M001,ON
2024-01-03,07:04:19,M001,OFF
2024-01-03,07:05:00,M003,ON
2024-01-03,07:05:52,M003,OFF
2024-01-03,07:06:00,M002,ON
2024-01-03,07:06:05,M002,OFF
2024-01-03,07:07:00,M001,ON
2024-01-03,07:07:00,M002,ON
2024-01-03,07:07:00,I002,OFF
2024-01-03,07:07:30,M002,OFF
2024-01-03,07:07:37,M001,OFF
2024-01-03,07:09:00,I002,ON
2024-01-03,07:10:00,M001,ON
2024-01-03,07:10:00,D001,ON
2024-01-03,07:10:06,M001,OFF
2024-01-03,07:10:25,D001,OFF
2024-01-03,07:11:00,D001,ON
2024-01-03,07:11:09,D001,OFF
2024-01-03,07:12:00,M001,ON
2024-01-03,07:12:00,M003,ON
2024-01-03,07:12:33,M001,OFF
2024-01-03,07:12:41,M003,OFF
2024-01-03,07:15:00,M003,ON
2024-01-03,07:15:45,M003,OFF
2024-01-03,07:16:00,M002,ON
2024-01-03,07:16:00,M003,ON
2024-01-03,07:16:00,D001,ON
2024-01-03,07:16:31,M003,OFF
2024-01-03,07:16:33,D001,OFF
2024-01-03,07:16:44,M002,OFF
2024-01-03,07:17:00,M002,ON
2024-01-03,07:17:00,M003,ON
2024-01-03,07:17:10,M003,OFF
2024-01-03,07:17:43,M002,OFF
2024-01-03,07:19:00,M003,ON
2024-01-03,07:19:28,M003,OFF
2024-01-03,07:20:00,M003,ON
2024-01-03,07:20:51,M003,OFF
2024-01-03,07:21:00,M003,ON
2024-01-03,07:21:56,M003,OFF
2024-01-03,07:23:00,M001,ON
2024-01-03,07:23:58,M001,OFF
2024-01-03,07:25:00,M001,ON
2024-01-03,07:25:09,M001,OFF
2024-01-03,07:26:00,M002,ON
2024-01-03,07:26:00,I001,ON
2024-01-03,07:26:20,M002,OFF
2024-01-03,07:28:00,M002,ON
2024-01-03,07:28:49,M002,OFF
2024-01-03,07:29:00,M001,ON
2024-01-03,07:29:13,M001,OFF
2024-01-03,07:30:00,M002,ON
2024-01-03,07:30:00,D001,ON
2024-01-03,07:30:37,D001,OFF
2024-01-03,07:30:55,M002,OFF
2024-01-03,07:32:00,M002,ON
2024-01-03,07:32:34,M002,OFF
2024-01-03,07:33:00,M003,ON
2024-01-03,07:33:16,M003,OFF
2024-01-03,07:37:00,M002,ON
2024-01-03,07:37:00,I002,OFF
2024-01-03,07:37:21,M002,OFF
2024-01-03,07:38:00,M003,ON
2024-01-03,07:38:23,M003,OFF
2024-01-03,07:41:00,D001,ON
2024-01-03,07:41:06,D001,OFF
2024-01-03,07:42:00,M002,ON
2024-01-03,07:42:38,M002,OFF
2024-01-03,07:43:00,M001,ON
2024-01-03,07:43:15,M001,OFF
2024-01-03,07:44:00,M001,ON
2024-01-03,07:44:00,M002,ON
2024-01-03,07:44:09,M002,OFF
2024-01-03,07:44:27,M001,OFF
2024-01-03,07:45:00,M003,ON
2024-01-03,07:45:16,M003,OFF
2024-01-03,07:50:00,M002,ON
2024-01-03,07:50:09,M002,OFF
2024-01-03,07:51:00,M003,ON
2024-01-03,07:51:43,M003,OFF
2024-01-03,07:52:00,M001,ON
2024-01-03,07:52:00,D001,ON
2024-01-03,07:52:49,D001,OFF
2024-01-03,07:52:59,M001,OFF
2024-01-03,07:55:00,D001,ON
2024-01-03,07:55:22,D001,OFF
2024-01-03,07:56:00,M001,ON
2024-01-03,07:56:36,M001,OFF
2024-01-03,07:57:00,M001,ON
2024-01-03,07:57:00,M002,ON
2024-01-03,07:57:09,M002,OFF
2024-01-03,07:57:44,M001,OFF
2024-01-03,07:58:00,M001,ON
2024-01-03,07:58:41,M001,OFF
2024-01-03,07:59:00,M003,ON
2024-01-03,07:59:00,D001,ON
2024-01-03,07:59:16,D001,OFF
2024-01-03,07:59:24,M003,OFF
2024-01-03,08:00:00,M002,ON
2024-01-03,08:00:00,M003,ON
2024-01-03,08:00:00,I002,ON
2024-01-03,08:00:11,M003,OFF
2024-01-03,08:00:54,M002,OFF
2024-01-03,08:01:00,D001,ON
2024-01-03,08:01:23,D001,OFF
2024-01-03,08:03:00,M003,ON
2024-01-03,08:03:32,M003,OFF
2024-01-03,08:06:00,M001,ON
2024-01-03,08:06:00,M003,ON
2024-01-03,08:06:09,M001,OFF
2024-01-03,08:06:34,M003,OFF
2024-01-03,08:07:00,M003,ON
2024-01-03,08:07:00,D001,ON
2024-01-03,08:07:42,D001,OFF
2024-01-03,08:07:49,M003,OFF
2024-01-03,08:09:00,M003,ON
2024-01-03,08:09:58,M003,OFF
2024-01-03,08:10:00,D001,ON
2024-01-03,08:10:36,D001,OFF
2024-01-03,08:14:00,D001,ON
2024-01-03,08:14:55,D001,OFF
2024-01-03,08:16:00,M001,ON
2024-01-03,08:16:19,M001,OFF
2024-01-03,08:17:00,M001,ON
2024-01-03,08:17:31,M001,OFF
2024-01-03,08:18:00,M001,ON
2024-01-03,08:18:57,M001,OFF
2024-01-03,08:20:00,M002,ON
2024-01-03,08:20:00,D001,ON
2024-01-03,08:20:16,D001,OFF
2024-01-03,08:20:28,M002,OFF
2024-01-03,08:25:00,D001,ON
2024-01-03,08:25:22,D001,OFF
2024-01-03,08:27:00,M001,ON
2024-01-03,08:27:00,D001,ON
2024-01-03,08:27:36,D001,OFF
2024-01-03,08:27:43,M001,OFF
2024-01-03,08:29:00,D001,ON
2024-01-03,08:29:38,D001,OFF
2024-01-03,08:30:00,M001,ON
2024-01-03,08:30:00,M003,ON
2024-01-03,08:30:23,M001,OFF
2024-01-03,08:30:49,M003,OFF
2024-01-03,08:31:00,M002,ON
2024-01-03,08:31:34,M002,OFF
2024-01-03,08:32:00,M002,ON
2024-01-03,08:32:00,M003,ON
2024-01-03,08:32:56,M002,OFF
2024-01-03,08:32:56,M003,OFF
2024-01-03,08:33:00,M003,ON
2024-01-03,08:33:00,D001,ON
2024-01-03,08:33:15,M003,OFF
2024-01-03,08:33:42,D001,OFF
2024-01-03,08:37:00,D001,ON
2024-01-03,08:37:24,D001,OFF
2024-01-03,08:38:00,M001,ON
2024-01-03,08:38:00,M002,ON
2024-01-03,08:38:44,M002,OFF
2024-01-03,08:38:52,M001,OFF
2024-01-03,08:39:00,M001,ON
2024-01-03,08:39:42,M001,OFF
2024-01-03,08:40:00,M002,ON
2024-01-03,08:40:00,D001,ON
2024-01-03,08:40:18,D001,OFF
2024-01-03,08:40:37,M002,OFF
2024-01-03,08:43:00,M001,ON
2024-01-03,08:43:00,M003,ON
2024-01-03,08:43:19,M001,OFF
2024-01-03,08:43:27,M003,OFF
2024-01-03,08:44:00,M003,ON
2024-01-03,08:44:00,D001,ON
2024-01-03,08:44:00,I002,OFF
2024-01-03,08:44:47,D001,OFF
2024-01-03,08:44:58,M003,OFF
2024-01-03,08:45:00,D001,ON
2024-01-03,08:45:24,D001,OFF
2024-01-03,08:46:00,D001,ON
2024-01-03,08:46:10,D001,OFF
2024-01-03,08:47:00,M001,ON
2024-01-03,08:47:00,M002,ON
2024-01-03,08:47:00,M003,ON
2024-01-03,08:47:06,M002,OFF
2024-01-03,08:47:16,M001,OFF
2024-01-03,08:47:28,M003,OFF
2024-01-03,08:48:00,M003,ON
2024-01-03,08:48:00,D001,ON
2024-01-03,08:48:43,M003,OFF
2024-01-03,08:48:53,D001,OFF
2024-01-03,08:49:00,M002,ON
2024-01-03,08:49:00,D001,ON
2024-01-03,08:49:37,M002,OFF
2024-01-03,08:49:49,D001,OFF
2024-01-03,08:52:00,M001,ON
2024-01-03,08:52:00,D001,ON
2024-01-03,08:52:00,I001,OFF
2024-01-03,08:52:49,D001,OFF
2024-01-03,08:52:58,M001,OFF
2024-01-03,08:53:00,D001,ON
2024-01-03,08:53:43,D001,OFF
2024-01-03,08:54:00,M002,ON
2024-01-03,08:54:00,D001,ON
2024-01-03,08:54:17,D001,OFF
2024-01-03,08:54:43,M002,OFF
2024-01-03,08:55:00,D001,ON
2024-01-03,08:55:39,D001,OFF
2024-01-03,08:56:00,M003,ON
2024-01-03,08:56:27,M003,OFF
2024-01-03,08:57:00,M001,ON
2024-01-03,08:57:00,M002,ON
2024-01-03,08:57:33,M001,OFF
2024-01-03,08:57:49,M002,OFF
2024-01-03,08:58:00,D001,ON
2024-01-03,08:58:22,D001,OFF
2024-01-03,09:00:00,M002,ON
2024-01-03,09:00:46,M002,OFF
2024-01-03,09:01:00,M001,ON
2024-01-03,09:01:00,M003,ON
2024-01-03,09:01:32,M001,OFF
2024-01-03,09:01:55,M003,OFF
2024-01-03,09:02:00,M001,ON
2024-01-03,09:02:23,M001,OFF
2024-01-03,09:04:00,M002,ON
2024-01-03,09:04:54,M002,OFF
2024-01-03,09:05:00,M002,ON
2024-01-03,09:05:00,D001,ON
2024-01-03,09:05:12,D001,OFF
2024-01-03,09:05:21,M002,OFF
2024-01-03,09:06:00,D001,ON
2024-01-03,09:06:45,D001,OFF
2024-01-03,09:07:00,M003,ON
2024-01-03,09:07:32,M003,OFF
2024-01-03,09:08:00,D001,ON
2024-01-03,09:08:44,D001,OFF
2024-01-03,09:11:00,D001,ON
2024-01-03,09:11:08,D001,OFF
2024-01-03,09:14:00,M003,ON
2024-01-03,09:14:28,M003,OFF
2024-01-03,09:16:00,D001,ON
2024-01-03,09:16:41,D001,OFF
2024-01-03,09:17:00,M001,ON
2024-01-03,09:17:00,M002,ON
2024-01-03,09:17:06,M001,OFF
2024-01-03,09:17:13,M002,OFF
2024-01-03,09:19:00,M003,ON
2024-01-03,09:19:13,M003,OFF
2024-01-03,09:20:00,M001,ON
2024-01-03,09:20:59,M001,OFF
2024-01-03,09:22:00,M003,ON
2024-01-03,09:22:00,D001,ON
2024-01-03,09:22:24,D001,OFF
2024-01-03,09:22:29,M003,OFF
2024-01-03,09:23:00,M003,ON
2024-01-03,09:23:26,M003,OFF
2024-01-03,09:24:00,M002,ON
2024-01-03,09:24:26,M002,OFF
2024-01-03,09:27:00,M001,ON
2024-01-03,09:27:07,M001,OFF
2024-01-03,09:28:00,M002,ON
2024-01-03,09:28:00,D001,ON
2024-01-03,09:28:27,M002,OFF
2024-01-03,09:28:45,D001,OFF
2024-01-03,09:29:00,M003,ON
2024-01-03,09:29:16,M003,OFF
2024-01-03,09:30:00,M001,ON
2024-01-03,09:30:19,M001,OFF
2024-01-03,09:31:00,M003,ON
2024-01-03,09:31:25,M003,OFF
2024-01-03,09:33:00,D001,ON
2024-01-03,09:33:10,D001,OFF
2024-01-03,09:34:00,M003,ON
2024-01-03,09:34:44,M003,OFF
2024-01-03,09:35:00,M002,ON
2024-01-03,09:35:00,D001,ON
2024-01-03,09:35:25,M002,OFF
2024-01-03,09:35:28,D001,OFF
2024-01-03,09:37:00,M002,ON
2024-01-03,09:37:00,D001,ON
2024-01-03,09:37:51,D001,OFF
2024-01-03,09:37:59,M002,OFF
2024-01-03,09:38:00,M001,ON
2024-01-03,09:38:00,M002,ON
2024-01-03,09:38:35,M002,OFF
2024-01-03,09:38:36,M001,OFF
2024-01-03,09:44:00,M001,ON
2024-01-03,09:44:38,M001,OFF
2024-01-03,09:45:00,M002,ON
2024-01-03,09:45:00,I001,ON
2024-01-03,09:45:24,M002,OFF
2024-01-03,09:46:00,M001,ON
2024-01-03,09:46:00,M002,ON
2024-01-03,09:46:07,M001,OFF
2024-01-03,09:46:10,M002,OFF
2024-01-03,09:47:00,M003,ON
2024-01-03,09:47:00,D001,ON
2024-01-03,09:47:08,D001,OFF
2024-01-03,09:47:57,M003,OFF
2024-01-03,09:48:00,M003,ON
2024-01-03,09:48:39,M003,OFF
2024-01-03,09:51:00,D001,ON
2024-01-03,09:51:56,D001,OFF
2024-01-03,09:52:00,M002,ON
2024-01-03,09:52:29,M002,OFF
2024-01-03,09:53:00,D001,ON
2024-01-03,09:53:38,D001,OFF
2024-01-03,09:56:00,M003,ON
2024-01-03,09:56:00,D001,ON
2024-01-03,09:56:21,D001,OFF
2024-01-03,09:56:33,M003,OFF
2024-01-03,09:57:00,M002,ON
2024-01-03,09:57:34,M002,OFF
