hr_mean,hr_std,spo2_mean,spo2_std
76.6,0.0,96.6,0.0
71.3,0.0,97.3,0.0
79.9,0.0,99.0,0.0
84.19999999999999,2.3999999999999986,96.9,1.1000000000000014
92.3,0.0,98.3,0.0
70.3,0.0,96.4,0.0
76.6,0.0,99.0,0.0
60.1,2.7067816067549044,97.36666666666667,1.8732028424302836
82.9,0.0,96.2,0.0
76.7,0.0,97.1,0.0
61.8,0.0,96.3,0.0
71.2,3.0099833886584846,96.89999999999999,0.49665548085837646
80.7,0.0,97.5,0.0
82.0,0.0,97.4,0.0
66.9,0.0,96.1,0.0
69.5,0.0,96.5,0.0
78.5,0.0,95.3,0.0
65.5,0.0,96.1,0.0
69.8,0.0,95.8,0.0
73.5,6.612614208213472,96.0,0.8524474568362969
77.75,5.650000000000006,96.2,0.0
71.3,7.767024312223227,99.23333333333333,0.5792715732327613
79.1,0.0,95.1,0.0
73.75,3.25,96.55,0.04999999999999716
67.0,0.0,96.9,0.0
74.5,0.0,94.1,0.0
88.1,0.0,95.4,0.0
74.35,10.550000000000004,96.3,0.29999999999999716
73.7,0.0,94.8,0.0
71.7,0.0,95.8,0.0
76.46666666666665,8.081391519341757,96.76666666666665,1.2036980056845232
76.1,4.899999999999999,97.8,0.7999999999999972
68.5,0.0,95.3,0.0
65.3,0.0,96.4,0.0
75.0,0.0,95.9,0.0
55.3,0.0,93.3,0.0
67.7,2.5,97.0,0.4000000000000057
61.3,0.0,94.1,0.0
78.6,0.0,95.1,0.0
84.2,0.0,98.3,0.0
82.0,0.0,96.1,0.0
72.3,0.0,97.1,0.0
69.4,0.0,95.7,0.0
60.5,0.0,97.8,0.0
72.9,0.0,96.3,0.0
68.2,0.0,97.4,0.0
70.3,7.0,97.55000000000001,0.6499999999999986
84.23333333333333,12.203915582941221,96.8,1.2832251036613453
65.6,0.0,96.2,0.0
80.2,0.0,98.3,0.0
72.89999999999999,3.455430508634196,96.5,1.8402898322456342
75.75,2.1500000000000057,98.0,1.0
73.6,0.6999999999999957,97.35,0.44999999999999574
68.3,0.0,99.1,0.0
83.6,0.0,97.7,0.0
68.6,0.0,95.9,0.0
70.26666666666667,8.782684985558552,96.7,2.054263858417411
70.2,5.0,97.15,2.0500000000000043
88.4,0.0,98.9,0.0
77.8,0.0,95.7,0.0
76.3,0.0,95.4,0.0
61.65,5.149999999999999,95.65,1.0500000000000043
69.75,6.650000000000002,95.15,2.4499999999999957
72.0,0.0,97.9,0.0
69.30000000000001,0.8999999999999986,98.95,0.25
71.33333333333333,2.3795424396766296,96.83333333333333,0.09428090415820767
73.2,0.0,96.9,0.0
85.4,0.0,96.4,0.0
73.9,0.0,97.7,0.0
57.2,0.0,98.1,0.0
74.75,0.25,95.1,0.5
67.4,0.0,96.4,0.0
76.9,0.0,96.2,0.0
90.8,0.0,97.4,0.0
91.0,0.0,99.2,0.0
70.15,1.4499999999999957,96.1,0.10000000000000142
72.23333333333333,3.037908637350517,98.09999999999998,0.8981462390204998
59.7,0.0,96.2,0.0
63.8,0.0,93.9,0.0
77.6,0.0,98.5,0.0
76.9,0.0,98.7,0.0
72.1,0.0,95.0,0.0
64.8,7.511324783285568,97.2,0.778888096369858
85.1,0.0,93.9,0.0
68.1,0.0,95.9,0.0
78.35,4.149999999999999,96.4,0.6000000000000014
73.5,0.0,98.2,0.0
62.0,0.0,95.7,0.0
75.4,0.0,95.7,0.0
82.0,0.0,95.0,0.0
74.3,6.785769423334886,95.5,0.4966554808583803
65.1,2.9999999999999964,95.95,0.45000000000000284
73.7,0.0,97.0,0.0
73.7,0.0,98.0,0.0
65.3,4.919857721520003,96.475,0.6179603547154131
78.25,0.3499999999999943,97.65,0.05000000000000426
69.43333333333334,6.773149603807343,96.23333333333333,0.9533566430716718
78.8,0.0,95.3,0.0
56.6,0.0,96.1,0.0
70.6,0.0,97.7,0.0
66.4,7.399999999999999,96.35,0.8500000000000014
56.8,0.0,95.5,0.0
74.5,0.0,96.3,0.0
68.0,0.0,95.7,0.0
72.1,0.0,95.8,0.0
79.2,0.0,95.0,0.0
57.2,0.0,100.0,0.0
57.7,0.0,97.3,0.0
70.53333333333335,2.880200610297057,96.60000000000001,0.37416573867739694
90.7,0.0,98.8,0.0
65.19999999999999,4.899999999999999,95.4,0.8999999999999986
66.4,1.8999999999999986,95.35,0.75
73.9,8.199999999999996,97.35,1.6499999999999986
82.2,0.0,96.2,0.0
74.75,5.849999999999994,97.5,0.5
69.3,0.0,95.1,0.0
75.9,0.0,96.7,0.0
66.85,8.249999999999996,97.65,0.5500000000000043
85.9,2.0,98.2,1.7999999999999972
64.5,0.0,95.1,0.0
75.3,0.0,100.0,0.0
72.7,0.0,96.6,0.0
66.7,0.0,95.7,0.0
70.3,0.0,95.7,0.0
69.5,0.0,98.8,0.0
62.5,0.0,95.7,0.0
70.69999999999999,0.3999999999999986,96.8,1.5
72.9,0.0,96.5,0.0
81.8,0.0,97.8,0.0
67.25,5.150000000000002,95.85,0.44999999999999574
68.2,0.0,94.4,0.0
71.1,0.0,96.0,0.0
78.76666666666667,6.853871574194804,96.46666666666665,0.8379870059984347
70.53333333333333,5.232165474787236,96.40000000000002,1.4514360704718126
70.3,2.6981475126464094,97.26666666666667,0.5734883511361772
69.0,0.0,97.3,0.0
75.3,0.0,95.4,0.0
69.7,0.7999999999999972,97.75,1.75
55.95,7.949999999999999,99.6,0.3999999999999986
65.5,0.0,96.8,0.0
82.9,0.0,100.0,0.0
86.9,0.0,95.9,0.0
66.8,0.0,96.8,0.0
72.1,0.0,96.6,0.0
87.2,0.0,96.6,0.0
70.9,0.0,97.4,0.0
69.0,1.2355835328567113,96.93333333333334,1.037089945740271
73.55000000000001,2.6499999999999986,96.25,2.6500000000000057
61.8,0.0,98.5,0.0
85.3,0.0,97.5,0.0
89.0,0.0,97.5,0.0
78.23333333333333,10.894748990020632,97.26666666666667,1.0208928554075705
78.3,0.0,97.2,0.0
74.2,0.0,99.0,0.0
77.55,2.25,97.35,2.0500000000000043
76.75,2.6500000000000057,97.75,0.3499999999999943
77.4,0.0,95.9,0.0
75.7,10.349879226348486,96.86666666666667,0.41096093353126556
70.94999999999999,6.149999999999999,97.1,2.8999999999999986
60.15,3.9499999999999957,96.65,0.5500000000000043
65.1,0.0,95.9,0.0
62.9,3.6999999999999957,97.15,0.5500000000000043
72.16666666666667,5.073022329495069,97.16666666666667,1.3912424503139451
71.66666666666666,1.1145502331533663,98.09999999999998,1.4719601443879744
59.849999999999994,0.9499999999999993,96.65,0.25
67.0,0.0,94.8,0.0
69.2,3.700000000000003,96.4,1.3000000000000043
63.6,0.0,98.0,0.0
76.5,7.072953178599919,97.43333333333334,1.371941041817116
72.7,0.0,96.2,0.0
68.5,0.0,99.7,0.0
61.4,0.0,96.4,0.0
71.8,0.0,95.7,0.0
63.8,0.0,98.8,0.0
77.0,13.099999999999998,95.1,1.5
66.2,0.0,96.8,0.0
68.0,0.0,92.8,0.0
77.89999999999999,3.930224760324359,96.26666666666667,1.4817407180595217
72.2,0.0,94.3,0.0
69.2,0.0,96.7,0.0
54.1,0.0,95.1,0.0
72.4,0.0,95.0,0.0
80.9,0.0,93.8,0.0
71.55000000000001,0.14999999999999858,97.05000000000001,0.3500000000000014
66.55000000000001,0.6499999999999986,96.75,1.8499999999999943
62.7,0.0,95.2,0.0
86.8,0.0,98.7,0.0
67.5,0.0,97.4,0.0
65.3,4.0,96.55,1.4500000000000028
64.94999999999999,0.6499999999999986,96.15,1.0500000000000043
73.5,0.0,99.5,0.0
79.10000000000001,7.777317446695016,97.8,1.423610433604175
70.05,6.150000000000002,98.25,0.45000000000000284
71.35,9.550000000000004,97.5,0.9000000000000057
74.94999999999999,12.649999999999999,97.0,1.0999999999999943
66.6,0.0,97.6,0.0
62.36666666666667,6.4546279693118,96.73333333333333,0.7717224601860129
66.15,2.0500000000000043,96.1,0.6000000000000014
81.4,5.0,95.75,0.6500000000000057
76.4,0.0,96.1,0.0
64.7,0.0,95.0,0.0
77.2,0.0,95.1,0.0
81.3,0.0,96.9,0.0
75.73333333333333,5.741273571449303,97.73333333333335,1.481740718059528
67.0,0.0,95.2,0.0
85.0,0.0,97.7,0.0
71.1,7.300000000000004,99.25,0.6500000000000057
71.7,0.0,95.4,0.0
71.9,0.0,96.9,0.0
66.1,2.3000000000000043,98.19999999999999,0.3999999999999986
65.7,0.0,97.3,0.0
77.3,0.0,97.6,0.0
72.55000000000001,7.850000000000001,98.44999999999999,0.3500000000000014
66.2,4.800000000000001,99.1,0.8999999999999986
75.53333333333333,7.598391642680415,96.46666666666665,0.967241208569796
75.2,0.0,97.1,0.0
67.9,4.800000000000001,98.7,1.2000000000000028
71.69999999999999,7.399999999999999,97.6,0.19999999999999576
70.4,0.0,99.4,0.0
83.4,4.100000000000001,97.35,0.25
80.15,0.75,95.5,0.7000000000000028
69.1,11.7,96.5,1.0
68.85,2.3500000000000014,96.35,1.9499999999999957
73.5,0.0,94.1,0.0
71.39999999999999,6.763135367564369,97.16666666666667,0.3399346342395173
69.1,1.6000000000000014,98.65,0.8500000000000014
71.0,0.0,96.2,0.0
70.4,0.0,97.6,0.0
67.9,0.0,97.6,0.0
68.8,0.0,97.1,0.0
77.85,8.649999999999999,96.8,0.0
66.3,0.0,98.0,0.0
84.2,0.0,96.2,0.0
72.80000000000001,3.8999999999999986,98.45,1.5499999999999972
76.75,6.450000000000003,96.4,0.0
66.7,0.0,98.3,0.0
68.8,0.0,96.1,0.0
66.3,0.0,97.1,0.0
65.9,0.0,97.0,0.0
85.3,2.700000000000003,96.94999999999999,1.6499999999999986
76.5,0.0,96.9,0.0
71.7,0.0,97.2,0.0
77.7,0.0,96.3,0.0
69.4,0.0,99.3,0.0
56.5,0.0,98.9,0.0
98.3,0.0,96.6,0.0
70.7,0.0,99.7,0.0
63.6,0.0,94.7,0.0
72.63333333333333,11.044556225680694,97.56666666666668,0.7408703590297575
65.1,0.0,97.0,0.0
71.4,0.0,96.7,0.0
74.2,0.0,96.9,0.0
66.9,0.0,94.4,0.0
85.8,0.0,96.2,0.0
64.5,3.799999999999997,96.2,0.5
78.25,0.75,96.85,1.5500000000000043
72.9,0.0,95.0,0.0
73.5,3.0999999999999943,97.05,0.04999999999999716
77.4,0.0,97.8,0.0
68.73333333333333,4.224005471376928,96.43333333333334,1.1614167593456248
73.35,1.75,96.44999999999999,0.8500000000000014
77.9,0.5,97.5,1.0999999999999943
78.9,0.0,94.4,0.0
74.55,4.549999999999997,97.45,0.5499999999999972
81.0,1.0999999999999943,97.35,0.14999999999999858
78.65,5.550000000000004,95.80000000000001,1.6000000000000014
66.0,0.0,94.6,0.0
76.33333333333333,4.134677200889515,96.13333333333333,1.9618585292749535
71.63333333333333,5.607336464153211,97.16666666666667,1.8006171781425997
66.1,0.0,97.7,0.0
75.69999999999999,8.899999999999999,96.55,0.5499999999999972
82.7,0.0,96.3,0.0
69.3,8.5,95.6,0.10000000000000142
72.9,8.199999999999996,95.30000000000001,0.8999999999999986
79.2,0.0,97.5,0.0
74.3,0.0,96.4,0.0
81.0,0.0,93.9,0.0
83.1,0.0,97.2,0.0
69.6,0.0,96.2,0.0
80.0,6.200000000000003,97.2,0.29999999999999716
69.6,3.3000000000000043,95.0,1.7000000000000028
65.8,0.0,96.5,0.0
72.7,0.0,95.5,0.0
80.3,0.0,95.3,0.0
68.6,0.0,97.0,0.0
72.8,0.0,97.0,0.0
70.7,8.3,97.80000000000001,0.8999999999999986
87.3,0.0,96.2,0.0
70.65,11.649999999999999,97.25,0.15000000000000568
74.0,0.0,96.5,0.0
74.3,9.5,98.35,0.05000000000000426
76.05,10.450000000000003,96.55,1.9500000000000028
63.2,13.599999999999998,97.4,2.1000000000000014
61.2,0.0,96.0,0.0
71.0,0.0,94.9,0.0
78.9,0.0,95.5,0.0
68.6,0.0,98.6,0.0
71.0,0.0,97.8,0.0
72.8,0.0,100.0,0.0
80.5,0.0,99.3,0.0
74.1,0.0,95.8,0.0
70.3,0.0,97.2,0.0
68.8,5.0,99.30000000000001,0.3999999999999986
67.7,13.0,96.8,0.20000000000000284
77.56666666666666,4.277330423939162,96.93333333333334,0.8219218670625303
57.6,0.0,99.4,0.0
65.9,5.899999999999999,97.9,2.0
61.4,0.0,97.4,0.0
61.7,0.0,95.0,0.0
80.3,0.0,100.0,0.0
69.25,0.9500000000000028,98.80000000000001,0.8999999999999986
79.8,0.0,96.5,0.0
70.4,0.0,96.9,0.0
62.5,0.0,96.8,0.0
71.5,0.0,93.7,0.0
78.83333333333333,10.362861037806542,96.8,0.42426406871192446
68.25,3.8499999999999943,97.4,0.5
71.7,0.0,93.8,0.0
80.6,0.0,97.8,0.0
69.4,0.0,97.4,0.0
70.35,2.0500000000000043,97.5,0.20000000000000284
68.1,0.0,95.5,0.0
73.39999999999999,2.0704266871026054,97.93333333333332,0.9285592184789433
66.4,0.0,96.6,0.0
69.9,0.0,99.3,0.0
75.6,2.1999999999999957,97.25,0.8499999999999943
80.5,0.0,94.2,0.0
61.25,4.75,96.85,1.1499999999999986
74.0,0.0,98.0,0.0
59.4,0.0,96.0,0.0
74.33333333333333,5.193799722318484,97.33333333333333,0.9977753031397193
68.44999999999999,6.149999999999999,97.35,0.3500000000000014
59.2,0.1999999999999993,97.05,0.45000000000000284
82.2,0.0,98.6,0.0
81.9,0.0,96.0,0.0
59.2,0.0,97.8,0.0
75.2,0.0,95.1,0.0
70.2,0.0,97.1,0.0
82.1,0.0,97.1,0.0
57.9,0.0,95.8,0.0
76.1,0.0,95.2,0.0
58.5,0.0,97.1,0.0
66.1,0.0,99.1,0.0
72.95,3.450000000000003,95.6,2.0
72.75,3.8499999999999943,97.5,0.20000000000000284
75.8,0.0,98.0,0.0
64.9,0.0,96.6,0.0
72.5,0.0,96.5,0.0
68.8,0.0,98.4,0.0
65.3,6.400000000000002,96.19999999999999,0.10000000000000142
69.9,0.0,99.3,0.0
69.5,0.0,93.4,0.0
70.05,5.25,96.35,0.25
73.4,0.0,97.8,0.0
63.8,0.0,98.7,0.0
70.1,3.1000000000000014,97.6,0.5
73.5,0.0,99.5,0.0
82.25,6.549999999999997,95.5,0.20000000000000284
67.1,0.0,98.3,0.0
55.5,0.0,96.9,0.0
82.85,3.3500000000000014,98.95,0.9500000000000028
83.7,0.0,97.5,0.0
86.3,0.0,99.2,0.0
75.7,0.0,95.0,0.0
64.5,0.0,95.8,0.0
71.0,0.0,96.2,0.0
74.9,1.0,98.55000000000001,0.8500000000000014
76.10000000000001,3.047403266170505,97.8,0.5099019513592802
68.8,0.0,100.0,0.0
79.25,2.6500000000000057,97.5,0.29999999999999716
71.75,9.25,97.85,0.6499999999999986
81.15,7.149999999999999,98.55000000000001,0.3500000000000014
75.1,0.0,99.4,0.0
75.0,0.0,95.2,0.0
70.8,0.0,97.7,0.0
63.9,0.0,96.0,0.0
73.1,0.0,98.0,0.0
80.0,0.0,97.5,0.0
57.5,0.0,99.5,0.0
72.7,0.0,96.7,0.0
72.2,1.2000000000000028,98.05000000000001,1.1499999999999986
82.26666666666667,2.8158282775923826,97.3,1.122497216032183
68.1,5.4999999999999964,97.35,0.14999999999999858
70.9,0.5,98.3,0.7999999999999972
61.3,0.0,98.4,0.0
80.10000000000001,2.9810512687081827,94.5,1.6872067646458382
64.0,10.599999999999998,96.4,0.6999999999999957
68.1,1.6999999999999957,97.19999999999999,0.10000000000000142
67.7,0.0,97.3,0.0
80.2,0.0,95.4,0.0
75.2,0.0,98.3,0.0
62.4,0.0,95.9,0.0
63.8,0.0,97.6,0.0
68.7,0.0,95.9,0.0
61.2,0.0,94.6,0.0
67.3,0.0,100.0,0.0
84.1,0.0,97.7,0.0
56.9,3.0,98.05,0.25
73.94999999999999,1.6499999999999986,97.25,0.15000000000000568
70.2,0.0,97.4,0.0
73.8,0.0,97.2,0.0
68.5,0.0,100.0,0.0
80.4,0.0,95.5,0.0
81.8,0.0,95.3,0.0
85.9,0.0,96.0,0.0
65.9,2.8000000000000007,97.0,0.4000000000000057
77.4,0.0,91.9,0.0
72.66666666666667,9.384147389199628,96.59999999999998,0.5099019513592736
72.35,12.95,97.4,2.1999999999999957
63.96666666666667,2.1483844059096007,96.53333333333335,1.8979521127315653
77.9,0.0,98.1,0.0
67.4,0.0,98.2,0.0
75.4,0.0,95.4,0.0
70.4,3.5,97.80000000000001,0.3999999999999986
57.9,0.0,97.0,0.0
70.2,0.7000000000000028,98.35,0.6499999999999986
65.3,0.0,99.5,0.0
67.8,0.7999999999999972,98.4,0.5
66.9,0.0,99.0,0.0
75.9,0.0,99.8,0.0
56.2,0.0,94.0,0.0
68.0,0.0,96.9,0.0
66.5,0.0,98.6,0.0
79.69999999999999,4.600000000000001,96.6,1.5
72.75,4.849999999999994,96.45,0.04999999999999716
67.0,0.0,97.3,0.0
85.8,0.0,96.9,0.0
75.85,6.25,96.1,1.3999999999999986
77.1,2.8000000000000043,97.9,1.0
71.4,0.0,97.0,0.0
82.9,0.0,96.9,0.0
80.6,0.0,99.4,0.0
68.44999999999999,2.8500000000000014,97.65,1.0500000000000043
73.5,0.0,97.2,0.0
76.6,0.0,94.6,0.0
66.1,0.0,97.6,0.0
82.8,0.0,99.1,0.0
68.25,9.25,97.80000000000001,0.8999999999999986
61.6,0.0,98.9,0.0
74.4,0.0,98.9,0.0
78.4,0.0,98.9,0.0
74.3,7.203240011735459,96.96666666666665,0.8730533902472538
76.8,0.0,97.0,0.0
67.46666666666665,2.15148527508066,95.03333333333335,1.562761089297471
73.55000000000001,12.850000000000001,97.1,0.30000000000000426
78.4,0.0,97.4,0.0
71.8,8.7,98.2,0.20000000000000284
62.8,0.0,97.1,0.0
70.56666666666666,6.737622396332073,96.66666666666667,0.5792715732327551
74.8,0.0,97.7,0.0
62.8,0.0,96.3,0.0
75.8,0.0,97.4,0.0
65.5,3.4000000000000017,96.9,0.10000000000000142
70.8,11.799999999999997,96.65,0.6499999999999986
65.55,1.9499999999999993,95.19999999999999,0.3999999999999986
80.3,0.0,97.2,0.0
76.7,0.0,95.8,0.0
70.0,0.0,95.0,0.0
71.55000000000001,2.1499999999999986,97.25,0.6500000000000057
67.0,0.0,97.3,0.0
72.4,0.0,95.3,0.0
69.45,3.450000000000003,96.05000000000001,1.3500000000000014
72.7,0.0,99.0,0.0
67.1,0.0,99.0,0.0
69.0,0.0,98.7,0.0
69.1,0.0,96.3,0.0
74.9,0.0,96.4,0.0
65.5,0.0,96.7,0.0
52.5,0.0,95.7,0.0
71.1,1.1999999999999957,96.6,1.6000000000000014
63.8,0.0,95.9,0.0
86.6,0.0,98.1,0.0
69.25,2.6500000000000057,96.30000000000001,0.10000000000000142
73.9,0.0,99.9,0.0
78.19999999999999,4.100000000000001,97.55,1.5499999999999972
68.8,0.0,98.3,0.0
74.3,0.0,97.2,0.0
74.7,0.0,96.6,0.0
75.4,0.0,99.2,0.0
79.5,0.0,97.1,0.0
72.7,0.0,94.7,0.0
76.5,0.5,95.15,1.25
65.7,0.0,95.9,0.0
60.7,0.0,97.3,0.0
64.8,8.2,97.05,0.45000000000000284
79.96666666666667,12.020075799354272,97.86666666666667,0.9568466729604886
63.4,0.0,97.8,0.0
78.5,0.0,96.1,0.0
83.8,0.0,98.8,0.0
73.5,0.0,99.9,0.0
80.3,0.0,95.7,0.0
69.5,0.0,98.4,0.0
73.3,0.0,96.6,0.0
76.05000000000001,7.649999999999999,96.75,0.04999999999999716
68.4,0.0,96.9,0.0
70.0,0.0,94.4,0.0
69.1,0.0,96.7,0.0
79.0,0.0,95.3,0.0
66.35,10.149999999999999,96.15,0.8500000000000014
63.4,0.0,96.6,0.0
86.0,0.0,95.7,0.0
82.45,14.25,96.1,0.10000000000000142
75.15,0.5500000000000043,96.5,0.09999999999999432
66.2,0.0,96.4,0.0
75.23333333333333,1.990533150244481,96.76666666666667,0.9030811456096061
69.6,0.0,98.6,0.0
72.66666666666667,8.36354523446181,98.2,0.6480740698407865
70.75,0.45000000000000284,96.55,1.0499999999999972
61.15,4.350000000000001,97.9,0.10000000000000142
71.05000000000001,0.8500000000000014,97.25,2.3499999999999943
68.5,6.0,97.6,0.19999999999999576
78.45,4.549999999999997,96.9,1.1000000000000014
69.4,0.0,96.6,0.0
74.45,5.950000000000003,96.55,0.25
68.66666666666667,15.195686522460537,96.46666666666665,0.5436502143433359
64.8,0.0,95.1,0.0
73.7,0.0,97.3,0.0
75.76666666666667,3.611401697709937,97.36666666666667,0.8956685895029576
81.2,0.0,98.8,0.0
75.8,0.0,96.3,0.0
73.1,0.0,98.0,0.0
76.6,0.0,97.2,0.0
73.4,0.0,97.9,0.0
67.7,0.0,98.7,0.0
68.3,0.0,97.4,0.0
73.13333333333334,4.000277768133387,96.76666666666667,1.1085526098877276
71.1,0.0,97.8,0.0
82.8,0.0,95.9,0.0
58.3,0.0,96.1,0.0
69.7,0.0,96.6,0.0
64.0,0.0,95.1,0.0
68.3,0.0,97.1,0.0
72.32499999999999,6.251149894219463,98.275,1.0848386976873563
85.3,0.0,97.5,0.0
77.5,0.0,94.9,0.0
70.35,7.449999999999999,97.6,0.30000000000000426
79.66666666666667,3.680881536926837,97.26666666666667,0.7133644853010912
78.95,5.549999999999997,94.9,0.19999999999999576
80.3,8.200000000000003,98.5,0.7000000000000028
73.2,0.0,98.4,0.0
68.9,0.0,97.3,0.0
73.7,0.0,99.4,0.0
73.53333333333335,3.985250584621023,97.46666666666665,1.8803073034893933
73.35,4.449999999999996,96.1,0.8999999999999986
82.9,0.0,97.5,0.0
70.6,0.0,97.0,0.0
74.4,0.0,96.8,0.0
71.6,4.399999999999999,95.3,1.0
62.3,0.0,95.9,0.0
49.8,0.0,92.3,0.0
82.1,0.0,97.4,0.0
81.44999999999999,10.149999999999999,97.4,1.6000000000000014
74.5,0.0,96.6,0.0
74.55000000000001,2.3500000000000014,97.9,0.6000000000000014
63.7,0.0,98.2,0.0
74.0,2.9000000000000057,97.3,0.29999999999999716
84.55000000000001,0.3500000000000014,97.1,2.1999999999999957
81.7,0.0,94.6,0.0
71.5,4.700000000000003,98.7,0.29999999999999716
69.8,0.0,97.6,0.0
66.5,5.200000000000003,97.4,1.0
76.15,0.5500000000000043,99.0,1.0
78.1,0.0,96.8,0.0
69.94999999999999,7.149999999999999,97.45,1.25
64.1,0.0,96.7,0.0
75.4,5.5,96.7,0.29999999999999716
72.53333333333333,4.216106682183884,96.26666666666665,1.3474255287605204
70.9,0.0,94.1,0.0
84.3,0.0,99.1,0.0
62.0,0.0,98.5,0.0
66.99999999999999,3.2690467519854565,94.8,0.7483314773547874
71.9,0.0,96.5,0.0
78.46666666666667,4.772374205314953,96.13333333333333,1.8785337071473862
76.2,0.0,94.3,0.0
76.5,0.0,97.2,0.0
87.0,0.0,98.2,0.0
68.66666666666667,5.468901982015119,96.46666666666665,1.3888444437333127
69.15,6.149999999999999,95.6,0.30000000000000426
64.85,8.850000000000001,96.45,0.25
65.8,0.0,97.7,0.0
79.7,0.0,97.0,0.0
70.8,0.0,94.7,0.0
66.6,0.0,97.3,0.0
66.2,0.20000000000000284,97.80000000000001,0.10000000000000142
71.7,0.0,98.2,0.0
74.6,0.0,95.9,0.0
74.3,0.0,96.6,0.0
67.4,0.5,96.45,1.0499999999999972
63.7,0.0,98.7,0.0
65.55,12.75,96.8,0.20000000000000284
69.56666666666668,5.681744645988781,97.56666666666666,1.5520595635763743
73.0,0.0,95.8,0.0
60.8,0.0,96.3,0.0
70.0,0.0,99.0,0.0
69.26666666666667,4.29754451854648,96.7,0.35590260840104343
75.0,4.200000000000003,96.15,1.5500000000000043
70.55000000000001,3.3500000000000014,96.8,0.20000000000000284
78.6,4.100000000000001,98.35,1.6499999999999986
73.35,10.649999999999999,98.45,1.5499999999999972
80.4,0.0,97.4,0.0
65.0,0.0,97.0,0.0
63.7,0.0,95.6,0.0
70.2,0.0,97.6,0.0
72.0,0.0,98.4,0.0
73.23333333333333,2.9009576962712806,96.36666666666667,1.5282524515130211
76.5,0.0,98.4,0.0
79.30000000000001,13.600000000000001,96.4,1.8000000000000043
68.5,0.0,97.1,0.0
70.1,11.800000000000004,96.25,0.6500000000000057
51.1,0.0,97.6,0.0
72.2,0.0,96.9,0.0
69.2,5.300000000000001,96.55,0.25
77.95,1.5499999999999972,98.1,1.0
67.6,0.0,96.3,0.0
70.39999999999999,6.359769387852569,96.60000000000001,1.4764823060233376
71.8,0.0,98.1,0.0
71.19999999999999,2.6000000000000014,95.65,1.0500000000000043
78.8,0.0,96.7,0.0
76.8,0.0,96.8,0.0
77.65,0.5500000000000043,95.45,0.25
72.0,1.4000000000000057,98.15,1.5500000000000043
70.9,0.0,99.1,0.0
68.0,0.0,96.5,0.0
68.1,0.0,97.7,0.0
65.2,0.0,97.7,0.0
77.16666666666667,4.953337819648033,97.66666666666667,1.8408935028645435
70.6,0.0,97.2,0.0
68.66666666666667,7.078763231588475,97.43333333333334,1.1671427600007727
65.5,0.0,96.3,0.0
70.9,0.0,97.0,0.0
69.3,0.0,95.9,0.0
76.3,0.0,98.0,0.0
70.7,0.0,100.0,0.0
59.3,0.0,98.0,0.0
76.25,8.450000000000003,96.19999999999999,1.8999999999999986
74.82499999999999,5.9499474787597935,95.725,1.0779030568655046
83.93333333333332,4.5842726310239845,95.40000000000002,1.2754084313139338
81.15,0.75,96.65,0.5500000000000043
74.7,0.0,96.1,0.0
63.76666666666667,7.176969338717347,95.96666666666665,0.8178562764256838
66.3,0.0,98.0,0.0
83.0,0.0,96.4,0.0
72.0,0.0,96.4,0.0
62.6,0.0,97.2,0.0
72.0,3.0,96.5,1.0999999999999943
71.6,0.0,95.4,0.0
66.85,6.850000000000001,98.25,0.25
76.2,0.0,95.7,0.0
81.9,0.0,98.0,0.0
82.7,0.0,98.7,0.0
77.7,0.0,100.0,0.0
77.6,0.0,96.9,0.0
67.92500000000001,6.6326371075161346,96.925,1.0544548354481584
66.1,0.0,97.4,0.0
72.2,0.0,94.9,0.0
68.6,5.4999999999999964,96.4,0.6999999999999957
69.5,2.0999999999999943,96.44999999999999,1.8500000000000014
80.9,0.0,95.4,0.0
71.89999999999999,1.8832595855767356,97.16666666666667,0.9463379711052307
63.7,0.0,94.2,0.0
68.5,0.0,96.8,0.0
76.8,0.0,94.7,0.0
77.7,0.0,98.5,0.0
78.9,0.0,99.5,0.0
73.7,0.0,94.5,0.0
73.4,0.0,97.5,0.0
78.7,0.0,96.2,0.0
53.5,0.0,97.1,0.0
89.0,0.0,96.8,0.0
55.9,0.0,97.7,0.0
75.1,10.800000000000004,95.8,0.5
65.85,1.5500000000000043,97.65,0.9499999999999957
71.2,0.0,99.1,0.0
68.3,0.0,95.6,0.0
69.85,0.25,95.45,0.5499999999999972
74.4,0.0,95.3,0.0
81.8,0.0,97.0,0.0
67.0,0.0,95.9,0.0
69.9,0.0,99.2,0.0
76.75,2.049999999999997,95.0,0.29999999999999716
73.9,0.0,94.5,0.0
83.8,0.0,97.2,0.0
71.4,0.0,96.6,0.0
85.1,0.0,99.2,0.0
69.85,0.14999999999999858,96.55000000000001,2.3500000000000014
81.1,0.0,96.6,0.0
76.2,1.7000000000000028,97.75,1.4500000000000028
71.0,1.9000000000000057,97.5,1.4000000000000057
85.5,0.4000000000000057,96.44999999999999,0.6499999999999986
67.94999999999999,1.3500000000000014,96.6,0.19999999999999576
73.56666666666668,6.817787193967134,96.73333333333335,1.7745108872274908
75.1,0.0,94.3,0.0
76.4,0.0,95.8,0.0
73.3,0.0,96.0,0.0
71.25,2.950000000000003,97.7,0.7000000000000028
75.9,0.0,95.3,0.0
74.6,0.0,96.4,0.0
61.0,0.20000000000000284,96.5,1.4000000000000057
75.5,0.0,97.5,0.0
83.5,0.0,94.4,0.0
